binning_data,update_time,create_time,source_pkg_name,source_type,count,avgcount,doubavg,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
ccd567b5-391d-4738-ab13-4a1bf30b1d82.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,3356,2720.333333,2271.222222,1.5878315,2701.49,203.34,rvAAWy9XGW,com.sec.android.app.shealth,ccd567b5-391d-4738-ab13-4a1bf30b1d82,1.65966E+12
f7ddd48f-e968-4844-b00f-bfdaa2d8f54c.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,225,1292.666667,1519.888889,1.2844573,172.16,13.249999,rvAAWy9XGW,com.sec.android.app.shealth,f7ddd48f-e968-4844-b00f-bfdaa2d8f54c,1.66139E+12
7c128e1f-a9a8-40b7-aabc-7ac266bd4e0a.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,297,546.6666667,911,1.5001853,236.32,19.049997,rvAAWy9XGW,com.sec.android.app.shealth,7c128e1f-a9a8-40b7-aabc-7ac266bd4e0a,1.66164E+12
d8458a58-f198-47de-a476-35aa95d9d471.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,1118,893.6666667,761.8888889,1.3070315,867.12,73.30999,rvAAWy9XGW,com.sec.android.app.shealth,d8458a58-f198-47de-a476-35aa95d9d471,1.66355E+12
8f6de24d-594f-4886-ad20-886f2418b0c0.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,1266,845.3333333,833.4444444,1.5130013,1027.67,79.409996,rvAAWy9XGW,com.sec.android.app.shealth,8f6de24d-594f-4886-ad20-886f2418b0c0,1.65974E+12
2ce84268-d531-4e7c-982c-d4a32609a02e.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,152,761.3333333,662.6666667,1.4224693,119.29001,9.8099985,rvAAWy9XGW,com.sec.android.app.shealth,2ce84268-d531-4e7c-982c-d4a32609a02e,1.66208E+12
c4883db7-d994-49a7-a889-17159b9f5f0e.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,866,381.3333333,517.4444444,1.4466414,682.60004,51.13999,rvAAWy9XGW,com.sec.android.app.shealth,c4883db7-d994-49a7-a889-17159b9f5f0e,1.66018E+12
003923f4-1bc4-4e7e-832f-333af25dc387.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,126,409.6666667,441.8888889,1.2996341,95.76,7.879999,rvAAWy9XGW,com.sec.android.app.shealth,003923f4-1bc4-4e7e-832f-333af25dc387,1.6619E+12
62bb9911-76a0-4f62-9786-fabd9f4bf553.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,237,534.6666667,845.2222222,1.4572412,187.96,15.19,rvAAWy9XGW,com.sec.android.app.shealth,62bb9911-76a0-4f62-9786-fabd9f4bf553,1.66406E+12
a34070db-71ec-4b5d-adb1-649e0dda5241.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,1241,1591.333333,1236.333333,1.4186252,981.69,75.74999,rvAAWy9XGW,com.sec.android.app.shealth,a34070db-71ec-4b5d-adb1-649e0dda5241,1.66026E+12
ee2d3c7b-dc33-4d93-bb4a-b82ad56c9213.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,3296,1583,1470.444444,1.5826,2638.13,199.23999,rvAAWy9XGW,com.sec.android.app.shealth,ee2d3c7b-dc33-4d93-bb4a-b82ad56c9213,1.66069E+12
cbde61f8-223f-4691-9f02-d159d238abf0.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,212,1237,1139,1.527061,167.09,13.079999,rvAAWy9XGW,com.sec.android.app.shealth,cbde61f8-223f-4691-9f02-d159d238abf0,1.6626E+12
61c8861b-a5e5-4a96-a3ca-676653b80c8b.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,203,597,1050,1.3780422,156.79,12.4,rvAAWy9XGW,com.sec.android.app.shealth,61c8861b-a5e5-4a96-a3ca-676653b80c8b,1.66242E+12
92e088d5-56fd-454f-af75-0a40cdae6790.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,1376,1316,1090.444444,1.5384169,1093.44,84.38,rvAAWy9XGW,com.sec.android.app.shealth,92e088d5-56fd-454f-af75-0a40cdae6790,1.66458E+12
90e08cf4-2766-4800-a04b-a8890c1ce23f.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,2369,1358.333333,1225.111111,1.482035,1885.77,143.93999,rvAAWy9XGW,com.sec.android.app.shealth,90e08cf4-2766-4800-a04b-a8890c1ce23f,1.66078E+12
2b6c16fc-433c-460a-a994-0872645dd54e.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,330,1001,873,1.3457395,268.13998,22.999998,rvAAWy9XGW,com.sec.android.app.shealth,2b6c16fc-433c-460a-a994-0872645dd54e,1.66216E+12
3fa4f114-2ec9-4017-a71f-be08a133b6bf.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,304,259.6666667,731.3333333,1.4698468,238.69,17.73,rvAAWy9XGW,com.sec.android.app.shealth,3fa4f114-2ec9-4017-a71f-be08a133b6bf,1.66121E+12
832bd6ab-f602-4ce2-935d-82969a2f5cf2.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,145,933.3333333,927.7777778,1.3975803,113.29,9.37,rvAAWy9XGW,com.sec.android.app.shealth,832bd6ab-f602-4ce2-935d-82969a2f5cf2,1.66294E+12
1ae907e3-2df9-4b68-a299-a6ff3b76bad1.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,2351,1590.333333,1391.666667,1.2596442,1791.79,147.30998,rvAAWy9XGW,com.sec.android.app.shealth,1ae907e3-2df9-4b68-a299-a6ff3b76bad1,1.6651E+12
0f7c4b07-f589-4061-8936-72c27c758b1f.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,2275,1651.333333,1567.222222,1.5230995,1786.3,141.95999,rvAAWy9XGW,com.sec.android.app.shealth,0f7c4b07-f589-4061-8936-72c27c758b1f,1.66173E+12
e72eefea-ae63-4a46-8f53-f9b53dc38021.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,328,1460,1353.333333,1.4456719,255.11,19.009998,rvAAWy9XGW,com.sec.android.app.shealth,e72eefea-ae63-4a46-8f53-f9b53dc38021,1.6613E+12
31c88c8f-a4c0-4320-b71c-5145bf944588.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,1777,948.6666667,1109.444444,1.5709838,1418.54,109.31,rvAAWy9XGW,com.sec.android.app.shealth,31c88c8f-a4c0-4320-b71c-5145bf944588,1.66268E+12
d360a33e-4ea5-4e7f-aaad-be6c65557ef0.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,741,919.6666667,792.7777778,1.177311,557.49,46.88999,rvAAWy9XGW,com.sec.android.app.shealth,d360a33e-4ea5-4e7f-aaad-be6c65557ef0,1.66562E+12
197725c8-44d8-4db1-87dd-7e44f44eec9a.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,241,510,671,1.4156287,194.5,16.22,rvAAWy9XGW,com.sec.android.app.shealth,197725c8-44d8-4db1-87dd-7e44f44eec9a,1.66346E+12
559adb8b-fd4d-44f8-91d0-9f50b9d78d7f.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,548,583.3333333,542.2222222,1.4039245,438.1,36.21,rvAAWy9XGW,com.sec.android.app.shealth,559adb8b-fd4d-44f8-91d0-9f50b9d78d7f,1.66311E+12
a7f72a96-31dd-424d-8033-e75d33b9f5d8.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,961,533.3333333,529.8888889,1.3393325,747.97003,62.149998,rvAAWy9XGW,com.sec.android.app.shealth,a7f72a96-31dd-424d-8033-e75d33b9f5d8,1.66225E+12
43c9fc2b-229b-46d2-bdd1-14082b7d3295.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,91,473,422.5555556,1.3949761,71.14001,5.6499996,rvAAWy9XGW,com.sec.android.app.shealth,43c9fc2b-229b-46d2-bdd1-14082b7d3295,1.66614E+12
2798d691-acf4-4a75-9ef6-95de413c402f.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,367,261.3333333,379.2222222,1.1952794,278.57,23.61,rvAAWy9XGW,com.sec.android.app.shealth,2798d691-acf4-4a75-9ef6-95de413c402f,1.6632E+12
35855953-8142-4369-b43a-493a77a2c35f.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,326,403.3333333,369.3333333,1.3625786,252.3,20.65,rvAAWy9XGW,com.sec.android.app.shealth,35855953-8142-4369-b43a-493a77a2c35f,1.66363E+12
41f1d9f0-907b-4139-824c-36548576c856.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,517,443.3333333,406.4444444,1.5157839,410.76,32.359997,rvAAWy9XGW,com.sec.android.app.shealth,41f1d9f0-907b-4139-824c-36548576c856,1.66398E+12
9795b976-ad89-4a0b-b26c-59cedabbffdc.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,487,372.6666667,419.6666667,1.48002,385.32,31.039999,rvAAWy9XGW,com.sec.android.app.shealth,9795b976-ad89-4a0b-b26c-59cedabbffdc,1.66277E+12
d615f704-a82a-48aa-8a3a-e7600b72ad0e.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,114,443,642.7777778,1.4213859,90.9,7.6099997,rvAAWy9XGW,com.sec.android.app.shealth,d615f704-a82a-48aa-8a3a-e7600b72ad0e,1.66182E+12
fb7ef5d9-e229-4c8c-b67e-d4956c43a289.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,728,1112.666667,1513.666667,1.5521443,575.2,45.109997,rvAAWy9XGW,com.sec.android.app.shealth,fb7ef5d9-e229-4c8c-b67e-d4956c43a289,1.66234E+12
4cd8f502-36d5-4e68-84c5-1d188fd11bcb.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,2496,2985.333333,2345.333333,1.1842668,1878.9099,159.65997,rvAAWy9XGW,com.sec.android.app.shealth,4cd8f502-36d5-4e68-84c5-1d188fd11bcb,1.66415E+12
ddde07da-08de-49c7-85d2-09a3846f59fd.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,5732,2938,2695.666667,1.5314361,4605.92,371.8,rvAAWy9XGW,com.sec.android.app.shealth,ddde07da-08de-49c7-85d2-09a3846f59fd,1.66666E+12
b0781f34-a436-4bda-a5e3-d7edc9fa0841.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,586,2163.666667,1820.111111,1.4579864,483.72998,41.55,rvAAWy9XGW,com.sec.android.app.shealth,b0781f34-a436-4bda-a5e3-d7edc9fa0841,1.66329E+12
15d4cf39-5e11-49ac-9014-98e874070905.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,173,358.6666667,919.1111111,1.3901609,135.5,11.35,rvAAWy9XGW,com.sec.android.app.shealth,15d4cf39-5e11-49ac-9014-98e874070905,1.66372E+12
3345a96e-68c1-41bc-9216-fd06de5be9f5.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,317,235,308.4444444,1.4678879,247.95,19.689999,rvAAWy9XGW,com.sec.android.app.shealth,3345a96e-68c1-41bc-9216-fd06de5be9f5,1.6638E+12
bcda34f3-9f76-4d05-a655-cf84d548942e.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,215,331.6666667,337.7777778,1.3638258,168.18,13.809999,rvAAWy9XGW,com.sec.android.app.shealth,bcda34f3-9f76-4d05-a655-cf84d548942e,1.66717E+12
8569844c-b958-4655-8265-a6f97f4a6860.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,463,446.6666667,479,1.459306,368.5,30.229998,rvAAWy9XGW,com.sec.android.app.shealth,8569844c-b958-4655-8265-a6f97f4a6860,1.66424E+12
d70d79c2-42d8-44d4-94c7-6d4a79fed7d2.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,662,658.6666667,556.4444444,1.2852309,510.83,42.32,rvAAWy9XGW,com.sec.android.app.shealth,d70d79c2-42d8-44d4-94c7-6d4a79fed7d2,1.6645E+12
3a3c410d-ec07-478c-9046-cdb737fc9547.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,851,564,1522.444444,1.4698988,684.55,56.13,rvAAWy9XGW,com.sec.android.app.shealth,3a3c410d-ec07-478c-9046-cdb737fc9547,1.66285E+12
2c48961b-3dd9-43f9-9a24-fd009c62cd59.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,179,3344.666667,2354,1.5413631,141.39,11.04,rvAAWy9XGW,com.sec.android.app.shealth,2c48961b-3dd9-43f9-9a24-fd009c62cd59,1.66432E+12
4d178146-78a0-4fdd-a324-f100537514d5.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,9004,3153.333333,3286.222222,1.5405912,7195.64,568.82,rvAAWy9XGW,com.sec.android.app.shealth,4d178146-78a0-4fdd-a324-f100537514d5,1.66467E+12
891abc53-3ba9-4315-8d68-c61b5f66b313.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,277,3360.666667,2303.777778,1.5829769,227.56,18.56,rvAAWy9XGW,com.sec.android.app.shealth,891abc53-3ba9-4315-8d68-c61b5f66b313,1.66769E+12
1e3f0e74-d9d0-4fd6-a20d-89c4875b52e8.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,801,397.3333333,1446,1.6629735,663.34,52.469997,rvAAWy9XGW,com.sec.android.app.shealth,1e3f0e74-d9d0-4fd6-a20d-89c4875b52e8,1.66476E+12
90fa1c8d-9b17-46a4-9b90-91650507771b.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,114,580,544.1111111,1.3417487,87.53,7.1099997,rvAAWy9XGW,com.sec.android.app.shealth,90fa1c8d-9b17-46a4-9b90-91650507771b,1.66501E+12
74493d22-fab5-40f6-8a34-d5f304f56fb9.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,825,655,632.5555556,1.1531415,618.38,52.879997,rvAAWy9XGW,com.sec.android.app.shealth,74493d22-fab5-40f6-8a34-d5f304f56fb9,1.66337E+12
dfb6e02d-553e-4106-b83e-bf846a1a622e.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,1026,662.6666667,949.6666667,1.42675,799.66003,62.86,rvAAWy9XGW,com.sec.android.app.shealth,dfb6e02d-553e-4106-b83e-bf846a1a622e,1.66519E+12
046c20d6-99ca-46e9-8db2-6b84d68d4797.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,137,1531.333333,1186.777778,1.3662591,107.89,8.86,rvAAWy9XGW,com.sec.android.app.shealth,046c20d6-99ca-46e9-8db2-6b84d68d4797,1.66484E+12
4baeab7a-009f-480a-bfc1-ffd11ed28ecb.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,3431,1366.333333,1507.777778,1.4611961,2713.2,215.93999,rvAAWy9XGW,com.sec.android.app.shealth,4baeab7a-009f-480a-bfc1-ffd11ed28ecb,1.66821E+12
8fe4abec-5d75-467f-be5b-8eebfdfa9c7e.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,531,1625.666667,1210,1.5342807,426.26,34.18,rvAAWy9XGW,com.sec.android.app.shealth,8fe4abec-5d75-467f-be5b-8eebfdfa9c7e,1.66553E+12
22a8fae5-da23-4131-a6ec-6253491170b1.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,915,638,920.7777778,1.4957997,722.32,56.61,rvAAWy9XGW,com.sec.android.app.shealth,22a8fae5-da23-4131-a6ec-6253491170b1,1.66527E+12
30a77c0a-6813-4cb0-be3d-eb9e75d081cb.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,468,498.6666667,580.3333333,1.4641031,367.63998,28.349995,rvAAWy9XGW,com.sec.android.app.shealth,30a77c0a-6813-4cb0-be3d-eb9e75d081cb,1.66389E+12
6ca6fd6f-4352-489c-ab64-21a12f7f2908.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,113,604.3333333,762.4444444,1.5020018,89.049995,7.1699996,rvAAWy9XGW,com.sec.android.app.shealth,6ca6fd6f-4352-489c-ab64-21a12f7f2908,1.66536E+12
849173bf-58b9-4bb0-979e-8a659803c367.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,1232,1184.333333,1056.444444,1.3713188,954.58,76.46999,rvAAWy9XGW,com.sec.android.app.shealth,849173bf-58b9-4bb0-979e-8a659803c367,1.66571E+12
d68abb6c-85b1-44c4-a4bb-e25994f352e5.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,2208,1380.666667,1227,1.4495364,1741.82,138.97,rvAAWy9XGW,com.sec.android.app.shealth,d68abb6c-85b1-44c4-a4bb-e25994f352e5,1.66873E+12
c88eb3ee-27f8-4d60-8a53-500855288144.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,702,1116,966.2222222,1.529566,556.48,43.39,rvAAWy9XGW,com.sec.android.app.shealth,c88eb3ee-27f8-4d60-8a53-500855288144,1.66441E+12
49f0948c-04ca-4ac0-b669-b16d47ef698d.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,438,402,596.3333333,1.1658963,328.88998,27.97,rvAAWy9XGW,com.sec.android.app.shealth,49f0948c-04ca-4ac0-b669-b16d47ef698d,1.66925E+12
35732ec6-6e4a-4266-aa8b-caafe543fcc1.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,66,271,344.3333333,1.6912035,52.27,3.9699998,rvAAWy9XGW,com.sec.android.app.shealth,35732ec6-6e4a-4266-aa8b-caafe543fcc1,1.66605E+12
faed3526-ba47-4490-b55a-10b941ae35b2.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,309,360,1161,1.8847824,278.53,23.49,rvAAWy9XGW,com.sec.android.app.shealth,faed3526-ba47-4490-b55a-10b941ae35b2,1.66588E+12
f2791704-7374-4dc3-9c7c-5113895ffbf5.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,705,2852,2048.888889,1.0911562,522.06,45.199997,rvAAWy9XGW,com.sec.android.app.shealth,f2791704-7374-4dc3-9c7c-5113895ffbf5,1.66622E+12
36ae9150-76fc-4294-a586-fdcb0590db07.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,7542,2934.666667,2974.444444,1.6798619,6177.38,483.95993,rvAAWy9XGW,com.sec.android.app.shealth,36ae9150-76fc-4294-a586-fdcb0590db07,1.66579E+12
65b205d6-0dc5-4eb4-b5f8-414d9f5b8b13.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,557,3136.666667,2392.888889,1.3458111,430.72,34.649998,rvAAWy9XGW,com.sec.android.app.shealth,65b205d6-0dc5-4eb4-b5f8-414d9f5b8b13,1.66493E+12
8c311103-4150-4bf2-9176-9ef4b60bf559.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,1311,1107.333333,1737.444444,1.4341872,1029.73,81.64,rvAAWy9XGW,com.sec.android.app.shealth,8c311103-4150-4bf2-9176-9ef4b60bf559,1.6664E+12
43008d2d-d250-4385-b244-543aa2f055c3.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,1454,968.3333333,908.5555556,1.4173009,1146.56,92.39,rvAAWy9XGW,com.sec.android.app.shealth,43008d2d-d250-4385-b244-543aa2f055c3,1.66631E+12
9f143bfe-beac-488b-a78b-c6735b032008.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,140,650,675.5555556,1.117508,104.44,8.7699995,rvAAWy9XGW,com.sec.android.app.shealth,9f143bfe-beac-488b-a78b-c6735b032008,1.66674E+12
663a122a-3400-49b4-97be-20a383b1dd87.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,356,408.3333333,601,1.3498006,274.9,22.57,rvAAWy9XGW,com.sec.android.app.shealth,663a122a-3400-49b4-97be-20a383b1dd87,1.66657E+12
8426e179-60c9-4622-9ff0-74a326995118.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,729,744.6666667,836.1111111,1.3231434,565.12,46.439995,rvAAWy9XGW,com.sec.android.app.shealth,8426e179-60c9-4622-9ff0-74a326995118,1.66977E+12
991d7795-8dd0-4036-b4f7-e9cfabeb0f86.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,1149,1355.333333,1125.777778,1.4207842,898.24,71.01,rvAAWy9XGW,com.sec.android.app.shealth,991d7795-8dd0-4036-b4f7-e9cfabeb0f86,1.66692E+12
dd78ab7b-1e71-4baa-b965-46ba42bef033.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,2188,1277.333333,1201.333333,1.1395864,1636.22,140.54997,rvAAWy9XGW,com.sec.android.app.shealth,dd78ab7b-1e71-4baa-b965-46ba42bef033,1.66545E+12
e3b59027-83b0-412e-983d-b11a68903f28.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,495,971.3333333,910,1.4255493,390.21,31.279999,rvAAWy9XGW,com.sec.android.app.shealth,e3b59027-83b0-412e-983d-b11a68903f28,1.66726E+12
1079dc63-832b-4cab-8597-95c5a76a51ba.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,231,481.3333333,664.4444444,1.4143183,181.53,14.49,rvAAWy9XGW,com.sec.android.app.shealth,1079dc63-832b-4cab-8597-95c5a76a51ba,1.66709E+12
8aad6085-b967-44fc-8c62-02cc4b294d82.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,718,540.6666667,580.4444444,1.4297494,560.16,44.769997,rvAAWy9XGW,com.sec.android.app.shealth,8aad6085-b967-44fc-8c62-02cc4b294d82,1.66683E+12
261ad442-ba58-4673-9ba3-ce58df3b9d3c.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,673,719.3333333,754.3333333,1.424402,535.09,43.03,rvAAWy9XGW,com.sec.android.app.shealth,261ad442-ba58-4673-9ba3-ce58df3b9d3c,1.67028E+12
63a90dab-fb24-4b82-a047-c72ab1ea0774.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,767,1003,851.4444444,1.6720023,620.35,47.169994,rvAAWy9XGW,com.sec.android.app.shealth,63a90dab-fb24-4b82-a047-c72ab1ea0774,1.66596E+12
d3f02ce1-00db-49a4-87f3-0fde9f3fe347.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,1569,832,818.7777778,1.3768628,1226.92,99.34,rvAAWy9XGW,com.sec.android.app.shealth,d3f02ce1-00db-49a4-87f3-0fde9f3fe347,1.66761E+12
f81a3d2c-29a9-4ff5-ba26-606a285a3b70.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,160,621.3333333,660.5555556,1.6016709,142.52,12.879999,rvAAWy9XGW,com.sec.android.app.shealth,f81a3d2c-29a9-4ff5-ba26-606a285a3b70,1.66735E+12
1889e27e-0bf9-48f9-90a3-0a16c4ed2333.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,135,528.3333333,667.1111111,1.4909872,106.72,8.339999,rvAAWy9XGW,com.sec.android.app.shealth,1889e27e-0bf9-48f9-90a3-0a16c4ed2333,1.66743E+12
749f1aa5-d7ce-4964-9931-52a00698e56f.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,1290,851.6666667,782.1111111,1.3498518,1008.08,82.479996,rvAAWy9XGW,com.sec.android.app.shealth,749f1aa5-d7ce-4964-9931-52a00698e56f,1.66778E+12
6691aae7-f301-4e0a-ab7e-959c76d4acb2.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,1130,966.3333333,1374,1.1386336,849.89996,73.48999,rvAAWy9XGW,com.sec.android.app.shealth,6691aae7-f301-4e0a-ab7e-959c76d4acb2,1.6708E+12
8616377e-3b9b-4788-a372-f0c914cc1f02.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,479,2304,1789.333333,1.3721219,382.41,31.369999,rvAAWy9XGW,com.sec.android.app.shealth,8616377e-3b9b-4788-a372-f0c914cc1f02,1.66648E+12
5dbeac5a-6b88-4d5a-9a9e-679faa7611fc.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,5303,2097.666667,2303.111111,1.4646223,4220.79,341.84998,rvAAWy9XGW,com.sec.android.app.shealth,5dbeac5a-6b88-4d5a-9a9e-679faa7611fc,1.66812E+12
0c1ea0a4-f1ad-40b3-ab36-ecc8431a5b4b.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,511,2507.666667,1801,1.2863379,392.05,32.53,rvAAWy9XGW,com.sec.android.app.shealth,0c1ea0a4-f1ad-40b3-ab36-ecc8431a5b4b,1.66787E+12
97f002b5-1eba-42d7-8e78-ae66c14e9280.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,1709,797.6666667,1576.444444,1.3436277,1327.47,107.35,rvAAWy9XGW,com.sec.android.app.shealth,97f002b5-1eba-42d7-8e78-ae66c14e9280,1.6683E+12
64d49dfc-4629-4454-97c3-2ac77f17de17.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,173,1424,1455.666667,1.26874,138.64,12.119999,rvAAWy9XGW,com.sec.android.app.shealth,64d49dfc-4629-4454-97c3-2ac77f17de17,1.66795E+12
f9ba6e91-5a77-452b-83eb-c76dff021fc3.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,2390,2145.333333,1985.111111,1.3123074,1841.02,146.73,rvAAWy9XGW,com.sec.android.app.shealth,f9ba6e91-5a77-452b-83eb-c76dff021fc3,1.66864E+12
09eab634-c397-40ef-aa95-0fbd9ecd742e.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,3873,2386,2185,1.4470873,3056.78,247.13998,rvAAWy9XGW,com.sec.android.app.shealth,09eab634-c397-40ef-aa95-0fbd9ecd742e,1.67132E+12
ec30ea9f-d913-435e-926d-fa416f2dcf11.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,895,2023.666667,2241.444444,1.2131547,685.66,59.089993,rvAAWy9XGW,com.sec.android.app.shealth,ec30ea9f-d913-435e-926d-fa416f2dcf11,1.66838E+12
7b70c75e-b8b2-4441-8848-edb3c7585d05.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,1303,2314.666667,2158.777778,1.5298836,1045.8,83.549995,rvAAWy9XGW,com.sec.android.app.shealth,7b70c75e-b8b2-4441-8848-edb3c7585d05,1.67184E+12
c8f548aa-8fac-4935-b0f1-e0788605cf03.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,4746,2138,2187,1.5069985,3776.66,300.09,rvAAWy9XGW,com.sec.android.app.shealth,c8f548aa-8fac-4935-b0f1-e0788605cf03,1.66882E+12
52e0be38-96b8-4c61-8da1-4edee820b0ed.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,365,2108.333333,1707,1.4921733,291.69,23.559998,rvAAWy9XGW,com.sec.android.app.shealth,52e0be38-96b8-4c61-8da1-4edee820b0ed,1.66847E+12
6757eb3b-2b69-418f-9702-ba338f5b1e99.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,1214,874.6666667,1258.666667,1.423924,947.92,74.93,rvAAWy9XGW,com.sec.android.app.shealth,6757eb3b-2b69-418f-9702-ba338f5b1e99,1.667E+12
d89e447f-1899-444f-93f1-eae95700c38e.binning_data.json,44:58.3,44:58.3,com.sec.android.app.shealth,0,1045,793,942.6666667,1.4956411,820.43,64.18,rvAAWy9XGW,com.sec.android.app.shealth,d89e447f-1899-444f-93f1-eae95700c38e,1.66933E+12
